filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
batch_0.fast5	199e4d63-828a-4a32-8597-d9f69e942f19	91f216faec432f6717a2618d5a951d151cf86098	0	154	3	11454.890438	9.581009	2885	TRUE	11456.170651	2500	8.300797	730	9.235150	0.000000	78.422966	11.451782	78.422966	11.451782
batch_0.fast5	19e67b91-a68b-4a01-a98f-9a6edf635b89	91f216faec432f6717a2618d5a951d151cf86098	0	317	3	11610.080345	11.040837	3325	TRUE	11610.253320	3273	10.867862	720	8.732122	0.000000	71.464920	11.161864	71.464920	11.161864
batch_0.fast5	1ef454a6-f868-406a-b64b-aadb71a86ea2	91f216faec432f6717a2618d5a951d151cf86098	0	3	4	11399.619854	15.913015	4793	TRUE	11401.356574	4269	14.176295	926	9.890975	0.000000	90.599541	16.960236	90.599541	16.960236
batch_0.fast5	2109caae-0045-4527-83eb-ee6bdde00c20	91f216faec432f6717a2618d5a951d151cf86098	0	247	1	11540.111222	24.000000	7228	TRUE	11541.770584	6729	22.340637	1337	10.477586	0.000000	71.030045	7.972760	71.030045	7.972760
batch_0.fast5	21fdac9c-c880-467b-944b-ae3e1d293bff	91f216faec432f6717a2618d5a951d151cf86098	0	399	3	11525.255312	34.471448	10382	TRUE	11527.764608	9627	31.962151	2308	11.299454	0.000000	79.002800	13.481213	79.002800	13.481213
batch_0.fast5	2279d964-f748-48b6-bfe6-29fd8e27176c	91f216faec432f6717a2618d5a951d151cf86098	0	475	1	11357.196215	13.946215	4200	TRUE	11357.939243	3976	13.203187	767	7.194641	0.000000	69.290535	5.508452	69.290535	5.508452
batch_0.fast5	22b4cacd-b86d-4552-8c8b-624a9a84e740	91f216faec432f6717a2618d5a951d151cf86098	0	367	4	11515.419323	24.196215	7287	TRUE	11515.552125	7247	24.063413	1488	10.919820	0.000000	84.801170	14.350967	84.801170	14.350967
batch_0.fast5	2323a938-076c-4a79-b004-b9bab430d0ee	91f216faec432f6717a2618d5a951d151cf86098	0	84	1	11457.707835	6.115206	1841	TRUE	11459.417331	1327	4.405710	388	11.440457	0.000000	89.004990	12.611457	89.004990	12.611457
batch_0.fast5	261bdb98-7110-4a15-9f9f-230cf74291be	91f216faec432f6717a2618d5a951d151cf86098	0	24	3	11581.627822	19.500996	5873	TRUE	11581.905710	5790	19.223108	1629	10.100519	0.000000	81.757027	10.726986	81.757027	10.726986
batch_0.fast5	26da1c49-6bc8-451f-95f6-9d105e2873b7	91f216faec432f6717a2618d5a951d151cf86098	0	3	4	11311.882138	17.573373	5293	TRUE	11313.293825	4867	16.161687	1250	10.584785	0.000000	84.801170	14.930805	84.801170	14.930805
batch_0.fast5	2743a5cf-0c2b-4fff-a517-81c5c3343f4a	91f216faec432f6717a2618d5a951d151cf86098	0	318	2	11357.196215	8.909695	2683	TRUE	11358.470784	2299	7.635126	631	9.977837	0.000000	79.292725	12.321538	79.292725	12.321538
batch_0.fast5	29486d81-cee3-4a61-9197-640946296e8e	91f216faec432f6717a2618d5a951d151cf86098	0	164	1	11619.890770	6.686255	2013	FALSE	11622.561753	1209	4.015272	287	6.752593	0.000000	79.872559	12.756416	79.872559	12.756416
batch_0.fast5	297d8f39-d5ab-47aa-8523-c9b068068642	91f216faec432f6717a2618d5a951d151cf86098	0	367	4	11413.611886	21.499336	6475	TRUE	11417.327357	5356	17.783865	1409	10.444563	0.000000	84.946136	14.350967	84.946136	14.350967
batch_0.fast5	2b519ef3-ac9c-4f12-877b-77556b009eab	91f216faec432f6717a2618d5a951d151cf86098	0	492	1	11570.467463	8.994024	2709	TRUE	11572.697875	2037	6.763612	525	9.307668	0.000000	76.828415	12.901375	76.828415	12.901375
batch_0.fast5	2b5e4f43-f131-4afa-b416-eb10ee1c2a9a	91f216faec432f6717a2618d5a951d151cf86098	0	461	1	11512.486056	18.892762	5690	TRUE	11512.914343	5561	18.464475	836	8.351900	0.000000	73.784271	9.857230	73.784271	9.857230
batch_0.fast5	2d89e5e8-c79c-45e7-b82c-af869f7cc2b4	91f216faec432f6717a2618d5a951d151cf86098	0	211	4	11358.454183	36.811089	11087	TRUE	11358.709495	11010	36.555777	1599	9.808192	0.000000	70.160286	8.842516	70.160286	8.842516
batch_0.fast5	39b2b99d-639b-4f8b-a425-c23b2a19c796	91f216faec432f6717a2618d5a951d151cf86098	0	261	1	11471.098606	16.587649	4996	TRUE	11473.179615	4369	14.506640	1059	10.945701	0.000000	86.395729	14.350967	86.395729	14.350967
batch_0.fast5	3c1e316f-caf2-4e16-bd7d-c8c6a03ceb0e	91f216faec432f6717a2618d5a951d151cf86098	0	459	2	11500.099934	5.313413	1600	TRUE	11501.695551	1119	3.717795	371	9.743355	0.000000	83.351578	12.466497	83.351578	12.466497
batch_0.fast5	3c2c4bb8-bac5-4540-8fed-fa467ecd48eb	91f216faec432f6717a2618d5a951d151cf86098	0	265	4	11331.801129	23.625166	7115	TRUE	11333.198207	6695	22.228088	2030	10.070661	0.000000	80.597351	11.016905	80.597351	11.016905
batch_0.fast5	41ab0f49-0f47-4c2b-8898-4554fe601336	91f216faec432f6717a2618d5a951d151cf86098	0	440	3	11567.253652	4.550465	1370	TRUE	11568.641766	952	3.162351	317	10.821390	0.000000	84.801170	13.481213	84.801170	13.481213
batch_0.fast5	4a4565c6-d4fb-4610-ae96-fcff64fa6494	91f216faec432f6717a2618d5a951d151cf86098	0	58	4	11591.864542	30.606906	9218	TRUE	11592.041833	9165	30.429615	2581	8.792377	0.000000	80.017517	12.756416	80.017517	12.756416
batch_0.fast5	4ac156dc-a9b9-4ece-81f2-8f1793135334	91f216faec432f6717a2618d5a951d151cf86098	0	386	4	11517.540173	9.026560	2718	TRUE	11521.006308	1674	5.560425	361	9.458397	0.000000	77.118332	13.481213	77.118332	13.481213
batch_0.fast5	296590f8-b233-4295-bdb1-e71b24b88c97	91f216faec432f6717a2618d5a951d151cf86098	0	463	1	11314.082669	8.301129	2500	TRUE	11315.555777	2056	6.828021	604	11.434866	0.000000	84.801170	14.206009	84.801170	14.206009
batch_0.fast5	11ce8ee1-6c90-4a0d-a7e8-10a7983364be	91f216faec432f6717a2618d5a951d151cf86098	0	363	2	11588.096282	7.402390	2229	TRUE	11590.057437	1638	5.441235	406	10.401684	0.000000	74.654022	11.451782	74.654022	11.451782
batch_0.fast5	1a7043f2-ebb1-4974-9acf-49146de223ac	91f216faec432f6717a2618d5a951d151cf86098	0	161	3	11421.734396	6.482736	1952	TRUE	11421.911023	1899	6.306109	409	9.196849	0.000000	72.624596	10.437067	72.624596	10.437067
batch_0.fast5	2eb42f28-df0f-463c-b2e6-d22b7ae3c61d	91f216faec432f6717a2618d5a951d151cf86098	0	512	3	11500.743360	21.632470	6515	TRUE	11500.876162	6475	21.499668	1481	10.441662	0.000000	82.191910	13.046334	82.191910	13.046334
batch_0.fast5	2f04cb7f-ba17-4e19-b7d3-9b31eb43f72d	91f216faec432f6717a2618d5a951d151cf86098	0	467	1	11591.476096	24.079681	7252	TRUE	11592.826361	6846	22.729416	1576	10.587814	0.000000	90.744507	13.046334	90.744507	13.046334
batch_0.fast5	2bdd8658-7e90-437f-a9e7-c0c446da14c7	91f216faec432f6717a2618d5a951d151cf86098	0	429	4	11532.253984	37.805777	11387	TRUE	11532.386786	11347	37.672975	3493	10.239345	0.000000	74.219147	12.466497	74.219147	12.466497
batch_0.fast5	0f3e4f58-89cf-44ad-be99-09f10ce08ee9	91f216faec432f6717a2618d5a951d151cf86098	0	215	1	11357.196215	22.209163	6689	TRUE	11357.878818	6483	21.526560	1449	9.593374	0.000000	76.393539	8.262678	76.393539	8.262678
batch_0.fast5	1480cbf5-7506-41f8-9189-d3be62a5278e	91f216faec432f6717a2618d5a951d151cf86098	0	26	3	11613.808101	15.021912	4524	TRUE	11614.828021	4217	14.001992	1311	9.713814	0.000000	81.032234	12.466497	81.032234	12.466497
batch_0.fast5	1a3e2564-b206-456e-8c2b-2f779713e8a8	91f216faec432f6717a2618d5a951d151cf86098	0	23	4	11315.751328	15.965803	4808	TRUE	11317.818725	4186	13.898406	1435	8.956293	0.000000	73.204430	8.697556	73.204430	8.697556
batch_0.fast5	22054ba8-baae-4187-8ec0-23808fa6084b	91f216faec432f6717a2618d5a951d151cf86098	0	232	1	11318.366202	5.758964	1734	TRUE	11320.895086	972	3.230080	261	10.482466	0.000000	86.685646	13.771131	86.685646	13.771131
batch_0.fast5	11e6eec4-688a-4cad-8c89-abcd78f12b0b	91f216faec432f6717a2618d5a951d151cf86098	0	473	1	11315.920651	7.455179	2245	TRUE	11318.316069	1524	5.059761	340	11.062141	0.000000	88.715073	13.626171	88.715073	13.626171
batch_0.fast5	1a061e67-7ada-468b-a8c3-0ddd7269a793	91f216faec432f6717a2618d5a951d151cf86098	0	445	3	11360.613546	17.556109	5287	TRUE	11362.543493	4706	15.626162	1258	11.867657	0.000000	81.901985	14.206009	81.901985	14.206009
batch_0.fast5	1220de4c-451b-453d-bc98-c119a43cf136	91f216faec432f6717a2618d5a951d151cf86098	0	44	4	11524.555777	28.527556	8592	TRUE	11526.810425	7913	26.272908	2149	7.138413	0.000000	72.334679	11.596742	72.334679	11.596742
batch_0.fast5	13539989-73b6-4d07-a228-24051312dd0b	91f216faec432f6717a2618d5a951d151cf86098	0	132	2	11337.931275	7.076693	2131	TRUE	11340.566401	1337	4.441567	363	10.266911	0.000000	83.206619	13.191294	83.206619	13.191294
batch_0.fast5	253bbc27-8776-473b-9aa1-ed994b57e856	91f216faec432f6717a2618d5a951d151cf86098	0	283	4	11307.837649	6.546149	1971	TRUE	11309.300133	1531	5.083665	433	10.681402	0.000000	77.408249	12.176579	77.408249	12.176579
batch_0.fast5	34e65989-556c-4fe6-ba3f-8e324b061d04	91f216faec432f6717a2618d5a951d151cf86098	0	275	1	11334.490704	7.809761	2352	TRUE	11334.623838	2312	7.676627	563	9.081143	0.000000	82.916702	13.626171	82.916702	13.626171
batch_0.fast5	39dad3dc-7513-4693-adfa-af3b26bed530	91f216faec432f6717a2618d5a951d151cf86098	0	304	4	11435.655710	6.321049	1903	TRUE	11437.876494	1235	4.100266	283	7.097070	0.000000	69.290535	11.306823	69.290535	11.306823
batch_0.fast5	394c8670-0b86-4027-a306-57ecfa0c6de7	91f216faec432f6717a2618d5a951d151cf86098	0	399	3	11487.492032	11.242696	3386	TRUE	11488.568725	3062	10.166003	920	10.515059	0.000000	78.278008	12.901375	78.278008	12.901375
batch_0.fast5	2bf68729-73df-41ce-b870-67fb7b7dd2b7	91f216faec432f6717a2618d5a951d151cf86098	0	382	1	11316.400398	11.323705	3410	TRUE	11317.518592	3073	10.205511	861	10.648778	0.000000	75.668739	12.176579	75.668739	12.176579
batch_0.fast5	4a1da160-6a67-4f70-81d3-268062200dd6	91f216faec432f6717a2618d5a951d151cf86098	0	375	3	11522.929947	14.124834	4254	TRUE	11526.483068	3184	10.571713	589	8.572219	0.000000	79.147758	14.206009	79.147758	14.206009
batch_0.fast5	41647351-68be-43ad-a3ac-ad5efbac091a	91f216faec432f6717a2618d5a951d151cf86098	0	415	4	11448.071381	11.385790	3429	TRUE	11449.685923	2943	9.771248	915	11.052843	0.000000	81.032234	13.191294	81.032234	13.191294
batch_0.fast5	26284456-2acf-4949-b166-f6a94d0e5df3	91f216faec432f6717a2618d5a951d151cf86098	0	136	2	11454.500664	14.728752	4436	TRUE	11454.698871	4376	14.530544	1048	9.960934	0.000000	80.017517	13.481213	80.017517	13.481213
batch_0.fast5	26333ced-d7ab-4304-9f8b-e240c78c5cbf	91f216faec432f6717a2618d5a951d151cf86098	0	112	1	11530.896746	4.642762	1398	TRUE	11533.444555	631	2.094954	169	10.951225	0.000000	81.612068	12.466497	81.612068	12.466497
batch_0.fast5	2d84305e-8125-42fc-87b1-c92d63fc3f7c	91f216faec432f6717a2618d5a951d151cf86098	0	139	4	11370.666999	10.313413	3106	TRUE	11373.101926	2373	7.878486	581	8.238496	0.000000	83.351578	14.061049	83.351578	14.061049
batch_0.fast5	320a1a8b-7709-4335-8f6a-84f09ba6592a	91f216faec432f6717a2618d5a951d151cf86098	0	174	2	11465.744688	7.667331	2309	TRUE	11465.931275	2253	7.480744	395	9.604322	0.000000	74.219147	10.437067	74.219147	10.437067
batch_0.fast5	0ea7ce7e-2a29-454a-9307-15637e80dd37	91f216faec432f6717a2618d5a951d151cf86098	0	463	1	11399.025564	16.017928	4824	TRUE	11399.550133	4666	15.493360	565	9.758808	0.000000	74.509064	10.002190	74.509064	10.002190
batch_0.fast5	3f301a46-4b95-4d2c-870e-365988a2392e	91f216faec432f6717a2618d5a951d151cf86098	0	296	1	11419.195219	14.815073	4462	TRUE	11419.332337	4421	14.677955	1035	9.419298	0.000000	71.175003	8.842516	71.175003	8.842516
batch_0.fast5	2419ef97-a5ad-4251-8724-8f8740d04809	91f216faec432f6717a2618d5a951d151cf86098	0	61	4	11610.656375	10.464807	3152	TRUE	11612.236056	2676	8.885126	755	10.813142	0.000000	83.206619	12.611457	83.206619	12.611457
batch_0.fast5	23f550d6-b0b5-4ff4-9682-6e865891b804	91f216faec432f6717a2618d5a951d151cf86098	0	145	3	11472.223108	17.785525	5357	TRUE	11475.010292	4517	14.998340	1174	10.163094	0.000000	85.815887	12.466497	85.815887	12.466497
batch_0.fast5	135a47ff-6ebe-4aac-8392-0bdca5715bbb	91f216faec432f6717a2618d5a951d151cf86098	0	433	2	11421.954515	10.109230	3044	TRUE	11423.382802	2614	8.680943	785	10.679599	0.000000	82.916702	13.336253	82.916702	13.336253
batch_0.fast5	1c528f32-5d6c-4a25-a804-36ce94c82c39	91f216faec432f6717a2618d5a951d151cf86098	0	347	2	11430.149734	19.956507	6010	TRUE	11431.590969	5576	18.515272	1897	11.145823	0.000000	81.467110	13.191294	81.467110	13.191294
batch_0.fast5	23171e28-86a3-46f5-96e1-77f4ebd057e9	91f216faec432f6717a2618d5a951d151cf86098	0	71	2	11475.475100	11.010624	3316	TRUE	11477.258964	2779	9.226760	722	8.450385	0.000000	73.929230	10.147149	73.929230	10.147149
batch_0.fast5	07bdf3b7-c2d0-4d46-aee2-0ef29fe2d3f0	91f216faec432f6717a2618d5a951d151cf86098	0	339	2	11504.675299	26.418991	7957	TRUE	11506.419987	7431	24.674303	1884	11.090492	0.000000	81.757027	14.350967	81.757027	14.350967
batch_0.fast5	2fc0fb44-0985-495d-b6c1-1adec67daf38	91f216faec432f6717a2618d5a951d151cf86098	0	152	1	11502.427955	25.510292	7683	TRUE	11504.043825	7197	23.894422	2074	10.978694	0.000000	82.046944	12.466497	82.046944	12.466497
batch_0.fast5	2c0027d5-e7e1-421d-b760-61053b2eb603	91f216faec432f6717a2618d5a951d151cf86098	0	300	1	11455.978420	10.647742	3207	TRUE	11458.469124	2456	8.157039	710	10.092349	0.000000	76.683456	12.756416	76.683456	12.756416
batch_0.fast5	3041d74a-a4b1-45a3-86b3-b387a65e1c17	91f216faec432f6717a2618d5a951d151cf86098	0	501	2	11299.244024	16.173971	4871	TRUE	11299.458167	4807	15.959827	1145	9.767568	0.000000	75.233864	12.031619	75.233864	12.031619
batch_0.fast5	27838b66-0ca3-49df-9d27-c148e99f84d2	91f216faec432f6717a2618d5a951d151cf86098	0	287	3	11392.303785	8.674635	2612	TRUE	11395.216135	1735	5.762284	520	7.530487	0.000000	79.727600	13.046334	79.727600	13.046334
batch_0.fast5	32145170-b1f6-42e5-94d2-df5c5ad85897	91f216faec432f6717a2618d5a951d151cf86098	0	449	3	11438.371182	13.384130	4031	TRUE	11439.408035	3719	12.347278	915	8.404164	0.000000	86.685646	12.176579	86.685646	12.176579
batch_0.fast5	4a22fa95-bb0a-45fd-9f7f-a2d63e328170	91f216faec432f6717a2618d5a951d151cf86098	0	360	2	11369.950863	7.975100	2402	TRUE	11370.107570	2354	7.818393	596	9.627293	0.000000	80.597351	11.886661	80.597351	11.886661
batch_0.fast5	4b761cef-737e-42c4-95f0-edfc68eaafd2	91f216faec432f6717a2618d5a951d151cf86098	0	365	3	11500.159363	11.193559	3371	TRUE	11501.682603	2912	9.670319	799	10.052388	0.000000	78.857841	13.046334	78.857841	13.046334
batch_0.fast5	4b80af3f-e279-4d03-9b34-3bdf183faafe	91f216faec432f6717a2618d5a951d151cf86098	0	20	3	11493.224768	5.162683	1555	TRUE	11494.932271	1040	3.455179	358	8.852299	0.000000	81.322151	12.031619	81.322151	12.031619
batch_0.fast5	4a39e287-738f-4c93-a0a8-83780c728c72	91f216faec432f6717a2618d5a951d151cf86098	0	321	2	11409.994024	4.635790	1396	FALSE	11411.332337	993	3.297477	168	5.675150	0.000000	95.383202	6.668127	95.383202	6.668127
batch_0.fast5	34d974a5-15d5-4c2e-a82d-57e07ff3cefe	91f216faec432f6717a2618d5a951d151cf86098	0	400	1	11600.447875	5.439575	1638	TRUE	11601.690239	1264	4.197211	293	9.365296	0.000000	80.017517	12.031619	80.017517	12.031619
batch_0.fast5	3524cd90-82a1-47bb-a417-d20858a3e2fc	91f216faec432f6717a2618d5a951d151cf86098	0	409	1	11327.724104	5.856242	1763	TRUE	11329.181607	1324	4.398738	179	11.187332	0.000000	94.658401	12.611457	94.658401	12.611457
batch_0.fast5	37029901-7e3c-4b24-b215-2fea89b1e5f1	91f216faec432f6717a2618d5a951d151cf86098	0	94	1	11476.599602	4.187915	1261	TRUE	11478.390438	722	2.397078	154	9.799797	0.000000	91.614258	10.582026	91.614258	10.582026
batch_0.fast5	35ca50a2-6be6-4612-a864-4a3bfb4ebda0	91f216faec432f6717a2618d5a951d151cf86098	0	150	1	11339.583665	17.022244	5127	TRUE	11339.716467	5087	16.889442	1262	9.728202	0.000000	79.147758	11.596742	79.147758	11.596742
batch_0.fast5	2732ffce-252c-47a3-b997-34464d21c6f9	91f216faec432f6717a2618d5a951d151cf86098	0	469	3	11297.816401	45.376826	13667	TRUE	11299.687251	13104	43.505976	3243	10.710229	0.000000	81.612068	10.582026	81.612068	10.582026
batch_0.fast5	2b79b0bd-0c45-4ba9-9bd5-9526c9d82211	91f216faec432f6717a2618d5a951d151cf86098	0	269	1	11377.459827	30.169655	9087	TRUE	11379.942563	8339	27.686919	2221	9.916870	0.000000	77.263290	12.611457	77.263290	12.611457
batch_0.fast5	22dea6b9-b74e-4fac-8c31-3845a4eecc2f	91f216faec432f6717a2618d5a951d151cf86098	0	260	2	11556.696547	14.637450	4408	TRUE	11558.214143	3951	13.119854	1076	7.459388	0.000000	77.408249	14.785846	77.408249	14.785846
batch_0.fast5	127b6a3b-b875-42da-8e72-d65939b1752a	91f216faec432f6717a2618d5a951d151cf86098	0	452	2	11394.831009	18.738712	5644	TRUE	11396.653718	5095	16.916003	1530	8.856921	0.000000	73.784271	8.552597	73.784271	8.552597
batch_0.fast5	1ddeff71-e091-4442-8a93-02e7588dfdc5	91f216faec432f6717a2618d5a951d151cf86098	0	32	4	11407.992032	12.479416	3758	TRUE	11408.131142	3716	12.340305	1169	10.403812	0.000000	73.784271	10.871945	73.784271	10.871945
batch_0.fast5	32afceb5-4512-4668-89be-44ddcc78465b	91f216faec432f6717a2618d5a951d151cf86098	0	275	1	11404.698539	24.061421	7247	TRUE	11404.882802	7191	23.877158	1829	10.397043	0.000000	80.597351	11.741701	80.597351	11.741701
batch_0.fast5	20ba03cd-5887-4031-82c2-156a74865ec4	91f216faec432f6717a2618d5a951d151cf86098	0	248	3	11566.599934	10.838645	3264	TRUE	11568.031873	2833	9.406707	913	9.555940	0.000000	70.160286	11.596742	70.160286	11.596742
batch_0.fast5	32e60266-d904-4b4a-8d2c-3e66b668e110	91f216faec432f6717a2618d5a951d151cf86098	0	334	4	11535.836985	14.776560	4450	TRUE	11535.969788	4410	14.643758	981	9.928002	0.000000	75.378822	11.161864	75.378822	11.161864
batch_0.fast5	32e7940f-2149-4bf9-9312-df00d5da7f59	91f216faec432f6717a2618d5a951d151cf86098	0	282	3	11575.155046	6.738380	2029	TRUE	11577.102590	1443	4.790837	304	10.408260	0.000000	81.032234	12.031619	81.032234	12.031619
batch_0.fast5	32f8cae7-7789-4186-838c-b9c214b40a16	91f216faec432f6717a2618d5a951d151cf86098	0	236	1	11411.624170	4.300133	1295	TRUE	11413.296149	791	2.628154	205	8.943831	0.000000	86.830605	12.176579	86.830605	12.176579
batch_0.fast5	29c28bdd-6b83-4609-a309-ceae2c55330c	91f216faec432f6717a2618d5a951d151cf86098	0	41	2	11344.549801	10.567729	3183	TRUE	11344.789177	3110	10.328353	769	9.382652	0.000000	80.742317	13.916090	80.742317	13.916090
batch_0.fast5	41b8af94-3247-4dc4-833c-6f110deae390	91f216faec432f6717a2618d5a951d151cf86098	0	167	3	11545.366202	14.565405	4387	TRUE	11545.506640	4344	14.424967	1071	9.078094	0.000000	73.494347	11.596742	73.494347	11.596742
batch_0.fast5	232134b6-07c2-404f-b6c1-9e5e83740b80	91f216faec432f6717a2618d5a951d151cf86098	0	295	4	11535.335989	7.441899	2241	TRUE	11537.148074	1695	5.629814	407	9.073339	0.000000	84.366295	12.611457	84.366295	12.611457
batch_0.fast5	1a148186-98cc-4414-bcda-bfd0b0e6801f	91f216faec432f6717a2618d5a951d151cf86098	0	143	2	11497.985724	37.575697	11317	TRUE	11499.267928	10931	36.293493	3175	10.681181	0.000000	82.046944	13.191294	82.046944	13.191294
batch_0.fast5	1d597775-b476-42e6-81e0-f87d5772d8b0	91f216faec432f6717a2618d5a951d151cf86098	0	495	1	11523.974768	7.967131	2399	TRUE	11525.104914	2059	6.836985	609	10.591289	0.000000	84.801170	14.061049	84.801170	14.061049
batch_0.fast5	19e1749d-7b94-4d84-8d50-55c0e709b21d	91f216faec432f6717a2618d5a951d151cf86098	0	52	4	11607.102258	22.491368	6774	TRUE	11610.043493	5888	19.550133	803	7.127511	0.000000	77.698166	12.611457	77.698166	12.611457
batch_0.fast5	266b0abe-b64b-45c6-9c2b-79c3108cad84	91f216faec432f6717a2618d5a951d151cf86098	0	115	4	11551.600930	15.717131	4734	TRUE	11554.162019	3962	13.156042	981	9.118736	0.000000	79.147758	13.481213	79.147758	13.481213
batch_0.fast5	3dd7a4f1-90eb-4600-b409-fd95ecb8b1b5	91f216faec432f6717a2618d5a951d151cf86098	0	140	2	11452.675963	21.538181	6487	TRUE	11454.030544	6079	20.183599	1520	9.813350	0.000000	80.452393	14.206009	80.452393	14.206009
batch_0.fast5	2a1b45ea-59f4-4d49-a289-1ccefe35ab52	91f216faec432f6717a2618d5a951d151cf86098	0	230	2	11412.301793	16.886122	5086	TRUE	11412.528552	5017	16.659363	1173	11.128817	0.000000	77.553207	13.046334	77.553207	13.046334
batch_0.fast5	284b5730-fd5c-4f81-98d1-f4b6dca8adeb	91f216faec432f6717a2618d5a951d151cf86098	0	14	1	11548.982736	38.322377	11542	TRUE	11550.759960	11007	36.545153	2557	9.616176	0.000000	77.118332	12.901375	77.118332	12.901375
batch_0.fast5	28617748-ec80-4304-bb52-9a1516308a0a	91f216faec432f6717a2618d5a951d151cf86098	0	502	3	11499.887450	2.427623	731	TRUE	11501.005976	394	1.309097	158	7.702183	0.000000	79.002800	12.466497	79.002800	12.466497
batch_0.fast5	4baac57e-e466-4842-b382-70d3ac8af185	91f216faec432f6717a2618d5a951d151cf86098	0	262	3	11413.065073	12.428287	3743	TRUE	11413.223440	3695	12.269920	975	8.406019	0.000000	70.160286	10.726986	70.160286	10.726986
batch_0.fast5	25c1a77d-c032-49ea-9ff4-bf746144120a	91f216faec432f6717a2618d5a951d151cf86098	0	405	4	11437.972776	14.178287	4270	TRUE	11438.414343	4137	13.736720	548	10.196223	0.000000	75.958656	9.712271	75.958656	9.712271
batch_0.fast5	1e2e30bd-8e4e-4272-b287-0d098e6bb95c	91f216faec432f6717a2618d5a951d151cf86098	0	503	2	11601.069721	9.498008	2860	TRUE	11601.204847	2820	9.362882	579	10.571425	0.000000	74.074188	12.321538	74.074188	12.321538
batch_0.fast5	35b53bf5-0901-4f5f-99b6-0a82817609be	91f216faec432f6717a2618d5a951d151cf86098	0	303	1	11621.903718	10.398074	3131	TRUE	11623.904714	2529	8.397078	677	9.401993	0.000000	75.958656	12.031619	75.958656	12.031619
batch_0.fast5	2c158944-120e-418e-85c3-d10251f27c74	91f216faec432f6717a2618d5a951d151cf86098	0	399	3	11586.217463	10.251992	3087	TRUE	11588.583997	2375	7.885458	645	10.875745	0.000000	74.943947	10.002190	74.943947	10.002190
batch_0.fast5	2421fc02-5463-4444-8d06-ccb0570cdf14	91f216faec432f6717a2618d5a951d151cf86098	0	366	4	11587.019256	13.360558	4024	TRUE	11588.955511	3441	11.424303	1083	10.394709	0.000000	79.872559	12.321538	79.872559	12.321538
batch_0.fast5	1afcc795-e44c-4336-a321-08ba841fdf7e	91f216faec432f6717a2618d5a951d151cf86098	0	419	3	11445.654714	7.459163	2246	TRUE	11447.385126	1725	5.728752	425	9.252986	0.000000	81.612068	11.161864	81.612068	11.161864
batch_0.fast5	1dcbd412-ff19-4d97-9d78-9c8e367bb3c0	91f216faec432f6717a2618d5a951d151cf86098	0	398	1	11442.929283	7.866866	2369	TRUE	11443.473108	2205	7.323041	602	9.393873	0.000000	78.857841	12.756416	78.857841	12.756416
batch_0.fast5	10a28f5f-f5a5-4902-9b2d-7b4cbf923ec9	91f216faec432f6717a2618d5a951d151cf86098	0	130	4	11350.857238	15.673307	4720	FALSE	11350.857238	4720	15.673307	1023	5.882518	0.000000	68.565735	13.626171	68.565735	13.626171
batch_0.fast5	431aee6d-6619-43ef-b2c5-446a6278d624	91f216faec432f6717a2618d5a951d151cf86098	0	126	3	11469.202855	13.953851	4202	TRUE	11471.928619	3381	11.228088	697	9.635695	0.000000	80.887276	12.611457	80.887276	12.611457
batch_0.fast5	3b045306-19c7-4b9a-8c98-f9678233698a	91f216faec432f6717a2618d5a951d151cf86098	0	134	2	11357.195551	22.049137	6641	TRUE	11357.926959	6420	21.317729	1752	10.457297	0.000000	81.032234	14.350967	81.032234	14.350967
batch_0.fast5	1362bde5-b140-4512-b744-691693ba5a3b	91f216faec432f6717a2618d5a951d151cf86098	0	59	4	11400.593625	14.321713	4313	TRUE	11401.983732	3895	12.931607	1156	10.229716	0.000000	80.597351	11.451782	80.597351	11.451782
batch_0.fast5	26a25f6f-21a8-4017-be53-97117ace0b91	91f216faec432f6717a2618d5a951d151cf86098	0	424	1	11404.250000	6.596946	1987	TRUE	11404.432603	1932	6.414343	373	8.424173	0.000000	71.319962	10.437067	71.319962	10.437067
batch_0.fast5	3f7fb614-156f-4adb-97b5-4dcffa3c6f38	91f216faec432f6717a2618d5a951d151cf86098	0	441	2	11550.325697	24.335989	7330	TRUE	11554.621182	6036	20.040505	1291	10.256178	0.000000	82.916702	12.901375	82.916702	12.901375
batch_0.fast5	3fa285e8-253f-4fdc-b116-e925941e481b	91f216faec432f6717a2618d5a951d151cf86098	0	462	1	11485.586653	7.668659	2309	TRUE	11487.665007	1683	5.590305	409	10.429315	0.000000	85.236053	14.206009	85.236053	14.206009
batch_0.fast5	0b7e5b44-726f-4988-bb69-46584563e895	91f216faec432f6717a2618d5a951d151cf86098	0	499	4	11332.108566	28.757636	8661	TRUE	11332.276228	8611	28.589973	1773	10.614537	0.000000	79.147758	13.191294	79.147758	13.191294
batch_0.fast5	0b880690-7baa-4108-9b6d-4e512cc4a7c2	91f216faec432f6717a2618d5a951d151cf86098	0	92	1	11552.801793	11.511620	3467	TRUE	11554.564741	2936	9.748672	823	10.447023	0.000000	89.294914	14.061049	89.294914	14.061049
