,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
E5,1.22E-25,3.27E-20,4.90E-17,8.78E-15,4.91E-13,1.32E-11,2.12E-10,2.36E-09,1.97E-08,1.32E-07,7.37E-07,3.54E-06,1.50E-05,5.71E-05,0.000198039,0.000634269,0.001892937,0.005306849,0.01407008,0.035478324,0.085482056,0.197552987,0.439156283,0.940535979,1.94034373,3.845081393,7.270746163,12.97081666,21.49729325,32.59699194,44.8631357,56.31860512,65.54102282,72.17300906,76.59707028,79.4208932,81.18342766,82.2742213,82.94916111,83.36870782
E6,4.45E-25,9.03E-20,1.15E-16,1.83E-14,9.37E-13,2.33E-11,3.53E-10,3.72E-09,2.97E-08,1.90E-07,1.02E-06,4.73E-06,1.94E-05,7.17E-05,0.000241991,0.000755045,0.002198735,0.006023087,0.015623008,0.038583168,0.091139054,0.206674858,0.451163404,0.949518878,1.926257817,3.756573942,6.998765285,12.32562815,20.22909663,30.50423184,41.93812371,52.77124934,61.66068903,68.18586333,72.62539955,75.51038818,77.34018483,78.48898616,79.20914964,79.66222404
E7,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05
E8,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05
E9,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05
E10,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05
E11,1.45E-37,2.81E-30,5.15E-26,5.45E-23,1.21E-20,1.00E-18,4.18E-17,1.06E-15,1.83E-14,2.35E-13,2.36E-12,1.94E-11,1.35E-10,8.10E-10,4.31E-09,2.05E-08,8.91E-08,3.56E-07,1.32E-06,4.56E-06,1.49E-05,4.58E-05,0.000134385,0.000376558,0.00101167,0.002614541,0.006518597,0.015718276,0.036734012,0.08334096,0.183735222,0.39355633,0.817378202,1.637564355,3.133239142,5.633899608,9.323549197,13.93578349,18.69424258,22.76245689
E12,8.13E-39,2.73E-31,6.89E-27,9.16E-24,2.42E-21,2.31E-19,1.09E-17,3.07E-16,5.84E-15,8.13E-14,8.81E-13,7.76E-12,5.74E-11,3.66E-10,2.05E-09,1.03E-08,4.69E-08,1.96E-07,7.57E-07,2.73E-06,9.24E-06,2.96E-05,8.98E-05,0.0002603,0.000722245,0.001925298,0.004945468,0.012272709,0.029488243,0.068717475,0.155456307,0.341310181,0.725486507,1.483831386,2.885750598,5.235949809,8.654858797,12.78402945,16.830465,20.09230959
F1,1.60E-25,3.24E-20,4.12E-17,6.58E-15,3.36E-13,8.37E-12,1.27E-10,1.33E-09,1.06E-08,6.82E-08,3.66E-07,1.70E-06,6.97E-06,2.57E-05,8.68E-05,0.000270913,0.000788906,0.002161098,0.005605849,0.013846438,0.03271906,0.07425692,0.162382645,0.34297545,0.700716018,1.384950642,2.643409652,4.850432718,8.48849149,14.00777322,21.51747376,30.46147803,39.66280062,47.87897558,54.38703741,59.10116713,62.31829343,64.43690368,65.80628068,66.68472346
F2,1.90E-23,1.57E-18,1.18E-15,1.29E-13,4.94E-12,9.70E-11,1.20E-09,1.06E-08,7.28E-08,4.07E-07,1.93E-06,7.99E-06,2.95E-05,9.90E-05,0.000305444,0.000876255,0.002358126,0.005996642,0.014497633,0.033492666,0.074253632,0.158533274,0.326844482,0.65189666,1.258756193,2.351099197,4.235435908,7.318065029,12.02546495,18.60029049,26.8217191,35.88131447,44.64863764,52.18456975,58.06751565,62.34869164,65.32292093,67.33257873,68.6708683,69.55696566
F3,3.12E-23,2.28E-18,1.59E-15,1.66E-13,6.11E-12,1.16E-10,1.40E-09,1.21E-08,8.12E-08,4.46E-07,2.08E-06,8.47E-06,3.09E-05,0.000102219,0.000311578,0.00088379,0.002353246,0.005924543,0.014188203,0.032484686,0.071407705,0.151230497,0.30942266,0.612791473,1.175707,2.184159021,3.919413717,6.760995639,11.12733396,17.30654563,25.19739424,34.13974186,43.07599486,51.00933207,57.38619834,62.14181106,65.51090119,67.82251795,69.38052636,70.42207089
F4,7.47E-23,8.29E-18,7.41E-15,9.20E-13,3.87E-11,8.22E-10,1.09E-08,1.02E-07,7.35E-07,4.30E-06,2.12E-05,9.12E-05,0.000348849,0.001207897,0.003838664,0.011320807,0.03126121,0.081415625,0.201119817,0.473161902,1.062280794,2.273651262,4.614719909,8.782957375,15.41021153,24.46623933,34.76902888,44.45106378,52.14091693,57.52913349,61.01354432,63.16889905,64.47529044,65.26262603,65.73841621,66.02802857,66.2060115,66.31656356,66.38599332,66.43008024
F5,2.18E-21,1.23E-16,7.40E-14,6.93E-12,2.35E-10,4.17E-09,4.75E-08,3.90E-07,2.51E-06,1.32E-05,5.95E-05,0.000234762,0.000830293,0.002673936,0.007943132,0.021991269,0.057221144,0.140869113,0.329804165,0.736829146,1.572878041,3.202377964,6.181713843,11.18948589,18.70607218,28.46033348,39.15055715,49.0289877,56.90462846,62.5297978,66.2704362,68.65862069,70.15380599,71.08405709,71.66375185,72.02718381,72.25696189,72.40364117,72.49822427,72.55983835
F6,1.67E-20,6.25E-16,2.96E-13,2.34E-11,6.93E-10,1.11E-08,1.15E-07,8.74E-07,5.23E-06,2.59E-05,0.000110182,0.000413155,0.00139361,0.004295434,0.012248976,0.032638884,0.081918711,0.194891756,0.441600198,0.955847281,1.97784658,3.903275345,7.30001907,12.79791341,20.74035939,30.69261657,41.31355738,50.98845911,58.68882174,64.23397149,67.97453708,70.40452119,71.95428129,72.93658762,73.55997995,73.95777602,74.21361311,74.37964497,74.48843056,74.56040182
F7,2.02E-28,1.32E-22,3.35E-19,8.68E-17,6.48E-15,2.19E-13,4.31E-12,5.69E-11,5.54E-10,4.25E-09,2.68E-08,1.44E-07,6.76E-07,2.83E-06,1.07E-05,3.73E-05,0.000120492,0.000363596,0.001033562,0.002784622,0.007147734,0.017557778,0.041428774,0.094192196,0.206844985,0.439369219,0.902877802,1.791521089,3.415570948,6.200165412,10.57170576,16.66327851,23.97519665,31.41350088,37.87003592,42.78625179,46.19342858,48.41791409,49.82237333,50.69510821
F8,2.77E-30,4.28E-24,1.79E-20,6.61E-18,6.49E-16,2.76E-14,6.56E-13,1.02E-11,1.15E-10,1.00E-09,7.11E-09,4.25E-08,2.21E-07,1.01E-06,4.18E-06,1.58E-05,5.48E-05,0.000177379,0.00053904,0.001547279,0.004218487,0.010976085,0.027365566,0.065601445,0.151624713,0.338542153,0.730749262,1.523207893,3.053684926,5.838253218,10.49643461,17.42061211,26.23133805,35.58539394,43.87571978,50.18446922,54.48514061,57.22118207,58.89698623,59.90568737
F9,6.75E-26,1.33E-20,1.67E-17,2.63E-15,1.33E-13,3.29E-12,4.96E-11,5.19E-10,4.12E-09,2.63E-08,1.41E-07,6.50E-07,2.66E-06,9.79E-06,3.29E-05,0.00010252,0.000297824,0.000814004,0.002107031,0.005194056,0.012251314,0.027761162,0.060636159,0.128012288,0.261747081,0.518951907,0.997633274,1.85632341,3.32953197,5.715704093,9.296700213,14.16259762,20.01733448,26.1710148,31.83008849,36.46197442,39.92618859,42.35967493,44.00301991,45.08840301
F10,5.45E-30,6.05E-24,2.08E-20,6.73E-18,5.94E-16,2.31E-14,5.11E-13,7.47E-12,7.95E-11,6.60E-10,4.48E-09,2.57E-08,1.28E-07,5.68E-07,2.27E-06,8.30E-06,2.80E-05,8.84E-05,0.000261693,0.000733106,0.001953001,0.004970752,0.012135716,0.028518273,0.064691747,0.141984354,0.301979801,0.622714516,1.243686026,2.397264166,4.428281042,7.749793841,12.65568579,18.99662465,25.9952674,32.55598414,37.87302548,41.72440277,44.30969994,45.96736904
F11,1.82E-29,2.21E-23,8.00E-20,2.68E-17,2.44E-15,9.72E-14,2.19E-12,3.26E-11,3.52E-10,2.96E-09,2.03E-08,1.18E-07,5.95E-07,2.66E-06,1.07E-05,3.95E-05,0.000134542,0.000427134,0.001273893,0.003592028,0.009628113,0.024645302,0.06047587,0.142690694,0.324369298,0.710760218,1.498323639,3.021196657,5.761437251,10.21073401,16.47497157,23.84472745,30.97762605,36.75216011,40.82615031,43.45115252,45.05694216,46.01472175,46.58092464,46.9158088
F12,9.47E-32,1.77E-25,8.23E-22,3.30E-19,3.44E-17,1.53E-15,3.81E-14,6.15E-13,7.15E-12,6.42E-11,4.67E-10,2.86E-09,1.52E-08,7.10E-08,2.99E-07,1.15E-06,4.05E-06,1.33E-05,4.11E-05,0.000119652,0.000330603,0.000871271,0.002199288,0.005336756,0.012488722,0.02826163,0.061990798,0.132044903,0.273491455,0.551063165,1.079346697,2.049530639,3.752179099,6.562055599,10.82165406,16.58596998,23.36698859,30.20684458,36.16138787,40.74728026
G1,5.18E-23,4.76E-18,3.81E-15,4.38E-13,1.73E-11,3.50E-10,4.45E-09,4.02E-08,2.80E-07,1.59E-06,7.67E-06,3.22E-05,0.000120496,0.000408905,0.001275386,0.003696203,0.010042005,0.025763659,0.062795569,0.146117604,0.325804503,0.697847914,1.436962074,2.839885987,5.359946203,9.572702057,15.96772136,24.53006066,34.39332143,44.07984374,52.29325777,58.48673179,62.78859057,65.62780755,67.45006782,68.60510871,69.33513344,69.79784995,70.09293562,70.28260956
G2,1.10E-22,8.98E-18,6.70E-15,7.32E-13,2.79E-11,5.47E-10,6.76E-09,5.97E-08,4.08E-07,2.28E-06,1.08E-05,4.46E-05,0.000164512,0.00055118,0.00169879,0.0048687,0.013089547,0.033251145,0.080284003,0.185122364,0.409123278,0.868509797,1.771670224,3.465090447,6.460409478,11.36757647,18.62427306,28.03573733,38.50708988,48.45780948,56.67219299,62.75150094,66.92713501,69.66822073,71.42489193,72.53943068,73.2455581,73.69457906,73.98198794,74.16745102
G3,4.22E-23,4.14E-18,3.45E-15,4.07E-13,1.64E-11,3.38E-10,4.36E-09,3.99E-08,2.81E-07,1.61E-06,7.84E-06,3.32E-05,0.00012519,0.000427841,0.00134324,0.003916838,0.010703048,0.02760966,0.067643513,0.158175033,0.354359195,0.76248667,1.577097426,3.130663207,5.934906779,10.64609402,17.8328719,27.49755244,38.66664831,49.65273204,58.96620448,65.97789862,70.83598537,74.03302787,76.07876311,77.37158939,78.18634292,78.7013335,79.02888278,79.23888549
G4,7.69E-28,4.87E-22,1.21E-18,3.08E-16,2.27E-14,7.63E-13,1.49E-11,1.95E-10,1.89E-09,1.44E-08,9.03E-08,4.83E-07,2.26E-06,9.42E-06,3.56E-05,0.000123495,0.000397239,0.001195197,0.003388023,0.009103618,0.023306513,0.057097246,0.134327394,0.304286353,0.664703279,1.399977862,2.834873878,5.481626261,10.00061523,16.9258176,26.11348337,36.36527768,45.92279793,53.5257772,58.89187606,62.39389293,64.57889495,65.91245523,66.72006252,67.20944402
G5,5.40E-27,2.23E-21,4.31E-18,9.25E-16,5.95E-14,1.79E-12,3.17E-11,3.83E-10,3.45E-09,2.46E-08,1.46E-07,7.40E-07,3.29E-06,1.31E-05,4.76E-05,0.000158579,0.000491505,0.001427961,0.003916035,0.010197112,0.025338156,0.060334854,0.138155389,0.305033765,0.650529721,1.340605272,2.665325455,5.08879908,9.249733832,15.79824067,24.96370482,36.0400772,47.40726482,57.37054477,65.02930993,70.38278322,73.90405325,76.14172305,77.54031665,78.40979235
G6,7.24E-27,2.77E-21,5.12E-18,1.06E-15,6.66E-14,1.96E-12,3.42E-11,4.07E-10,3.62E-09,2.55E-08,1.50E-07,7.51E-07,3.31E-06,1.31E-05,4.71E-05,0.000155896,0.000479911,0.001385356,0.003776188,0.009776422,0.024159713,0.057227136,0.130377911,0.286450341,0.607945132,1.246742693,2.466144096,4.682717208,8.459642326,14.3499304,22.50794239,32.25830653,42.16371821,50.77837916,57.36867258,61.96566304,64.98910823,66.91273788,68.11738938,68.86804698
G7,6.46E-29,5.75E-23,1.74E-19,5.12E-17,4.22E-15,1.55E-13,3.26E-12,4.56E-11,4.68E-10,3.76E-09,2.47E-08,1.38E-07,6.71E-07,2.90E-06,1.14E-05,4.07E-05,0.000134761,0.00041706,0.001214215,0.003346377,0.008777098,0.022009016,0.052967101,0.122735811,0.274536583,0.593774491,1.242293692,2.510531159,4.878901531,9.039624646,15.75397965,25.39507537,37.31546813,49.74831329,60.72213099,69.14110205,74.97503404,78.7636691,81.13586507,82.59555705
G8,1.09E-27,5.52E-22,1.20E-18,2.81E-16,1.93E-14,6.12E-13,1.14E-11,1.43E-10,1.33E-09,9.82E-09,5.98E-08,3.11E-07,1.42E-06,5.78E-06,2.14E-05,7.27E-05,0.000229288,0.000677557,0.001888242,0.004992556,0.012588036,0.030398476,0.070567519,0.157957546,0.341727163,0.715586692,1.450735822,2.842801033,5.360712563,9.648721158,16.37384045,25.81387891,37.33959688,49.36716483,60.125768,68.56767949,74.57807913,78.5923784,81.17496142,82.80513749
G9,6.72E-30,9.47E-24,3.74E-20,1.33E-17,1.27E-15,5.27E-14,1.23E-12,1.88E-11,2.08E-10,1.79E-09,1.25E-08,7.41E-08,3.80E-07,1.73E-06,7.07E-06,2.64E-05,9.11E-05,0.000292863,0.000883621,0.00251916,0.006823817,0.017645213,0.043731973,0.104232786,0.239551256,0.531803476,1.140951965,2.361881601,4.694838958,8.875506488,15.71739083,25.58478029,37.67966108,50.01883712,60.57015103,68.38376753,73.61630634,76.91174496,78.92054048,80.12789979
G10,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05
G11,1.10E-38,3.70E-31,9.35E-27,1.24E-23,3.29E-21,3.14E-19,1.48E-17,4.17E-16,7.92E-15,1.10E-13,1.20E-12,1.05E-11,7.78E-11,4.96E-10,2.79E-09,1.40E-08,6.37E-08,2.66E-07,1.03E-06,3.70E-06,1.25E-05,4.01E-05,0.000121847,0.000353098,0.000979725,0.002611616,0.006708088,0.016644983,0.039983249,0.093118781,0.210380804,0.46059925,0.973384742,1.968385963,3.749871018,6.578426681,10.37398525,14.51722775,18.17527579,20.87286857
G12,5.18E-32,9.02E-26,4.04E-22,1.57E-19,1.60E-17,7.03E-16,1.72E-14,2.74E-13,3.15E-12,2.79E-11,2.02E-10,1.22E-09,6.44E-09,2.99E-08,1.25E-07,4.77E-07,1.68E-06,5.48E-06,1.68E-05,4.87E-05,0.000133856,0.000351152,0.000882523,0.002132606,0.004970844,0.011207002,0.024498038,0.052027786,0.107521813,0.216457244,0.424599185,0.810814626,1.503231429,2.691522197,4.614363646,7.485690585,11.34091709,15.88363662,20.51940032,24.63469893
H1,1.14E-20,5.22E-16,2.78E-13,2.39E-11,7.58E-10,1.27E-08,1.39E-07,1.10E-06,6.79E-06,3.47E-05,0.000151886,0.000584301,0.002017853,0.006356506,0.018497398,0.050228446,0.128302364,0.310229942,0.713211827,1.562424619,3.2589279,6.43972543,11.93164133,20.41757159,31.76363877,44.54507795,56.61171453,66.36157337,73.36665152,78.02713117,80.99433539,82.84385471,83.98876747,84.69858066,85.14139961,85.42008348,85.59723098,85.71102231,85.78489198,85.8333468
H2,2.51E-19,5.81E-15,2.07E-12,1.34E-10,3.41E-09,4.80E-08,4.48E-07,3.11E-06,1.71E-05,7.89E-05,0.00031422,0.001109314,0.003539902,0.010364237,0.028171857,0.07176298,0.172589116,0.394098575,0.857677418,1.781790162,3.528768542,6.628176429,11.6966177,19.1463389,28.72161219,39.27337045,49.2247838,57.40946708,63.47094683,67.65311633,70.41884119,72.20809237,73.35570424,74.09149778,74.5653681,74.87275949,75.07389104,75.20672807,75.295302,75.35492632
H3,4.16E-20,1.44E-15,6.52E-13,5.00E-11,1.45E-09,2.26E-08,2.31E-07,1.73E-06,1.02E-05,5.01E-05,0.000211037,0.000783883,0.002621166,0.008013997,0.022680588,0.060002464,0.149548399,0.35326932,0.794253263,1.702940896,3.47855235,6.735605433,12.24142007,20.58925543,31.59439276,43.91129897,55.56562782,65.07436297,72.00501595,76.69158985,79.72477273,81.6453913,82.85204293,83.61059291,84.09004786,84.39555363,84.59206171,84.7197298,84.80351875,84.85906407
H4,6.91E-17,6.27E-13,1.30E-10,5.69E-09,1.07E-07,1.18E-06,8.92E-06,5.16E-05,0.000242945,0.000970761,0.003398765,0.010668904,0.030553719,0.080903664,0.200133153,0.466117969,1.027599686,2.150143117,4.267473447,7.997158735,14.02494455,22.74869092,33.77148192,45.73141512,56.88988751,66.02707066,72.80591064,77.51380425,80.65787021,82.71609065,84.05356565,84.92300806,85.49100223,85.86486605,86.1131438,86.27959482,86.39227305,86.46928688,86.52242179,86.55941713
H5,4.11E-17,4.22E-13,9.38E-11,4.34E-09,8.49E-08,9.64E-07,7.52E-06,4.45E-05,0.000214051,0.00087155,0.003103804,0.009895652,0.028747863,0.077139723,0.193207122,0.455290028,1.014995343,2.146724349,4.305415665,8.150466889,14.43203745,23.61159648,35.29638042,48.02390945,59.89703237,69.58438251,76.72896361,81.65599363,84.92227745,87.04511844,88.41509924,89.29987367,89.87432228,90.25022258,90.49846028,90.6639954,90.77547806,90.85129717,90.90335706,90.93943547
H6,7.36E-17,6.85E-13,1.44E-10,6.38E-09,1.21E-07,1.34E-06,1.02E-05,5.94E-05,0.000280508,0.001125206,0.003953308,0.012449248,0.035756217,0.094930124,0.235381848,0.54927646,1.212498096,2.537540912,5.028112191,9.379636184,16.30685756,26.09465228,38.06275112,50.55801628,61.77200712,70.64595212,77.0538369,81.41659865,84.28972669,86.15244407,87.35473542,88.13256085,88.63892037,88.97132525,89.19160359,89.33902553,89.43867327,89.50669137,89.55356395,89.58616331
H7,3.14E-20,9.29E-16,3.83E-13,2.75E-11,7.56E-10,1.13E-08,1.12E-07,8.13E-07,4.67E-06,2.24E-05,9.21E-05,0.000335276,0.00110079,0.003309165,0.009219784,0.024040851,0.059134297,0.138091957,0.307708157,0.656725923,1.345527512,2.647512649,4.992437704,8.974851711,15.24706213,24.20665153,35.54327036,48.03412768,59.98952587,70.07662109,77.78019801,83.26488867,87.00036908,89.4818376,91.11116743,92.17765691,92.87723203,93.33854512,93.64488872,93.84994804
H8,8.70E-22,5.38E-17,3.42E-14,3.33E-12,1.16E-10,2.11E-09,2.46E-08,2.06E-07,1.34E-06,7.17E-06,3.27E-05,0.000130608,0.000466925,0.001518787,0.004553879,0.012719034,0.033374819,0.082851386,0.195676821,0.441598372,0.955093191,1.982006405,3.941399796,7.475726773,13.40452339,22.43248211,34.55669876,48.5664887,62.36927602,74.11027885,82.99109009,89.17776038,93.2726975,95.90843838,97.58398762,98.64619476,99.3215857,99.75372114,100.032446,100.2138329
H9,5.66E-22,3.80E-17,2.54E-14,2.56E-12,9.16E-11,1.71E-09,2.02E-08,1.72E-07,1.14E-06,6.16E-06,2.84E-05,0.000114658,0.000413886,0.001358374,0.00410699,0.011560643,0.030558025,0.076383204,0.181574235,0.412270939,0.89668655,1.870136045,3.73414128,7.101165462,12.73760224,21.25891382,32.54961667,45.34595801,57.66828314,67.9126667,75.50657785,80.71104292,84.11257847,86.28086887,87.64886881,88.51084201,89.05613685,89.40350033,89.62666862,89.77137891
H10,1.15E-38,3.86E-31,9.75E-27,1.30E-23,3.43E-21,3.27E-19,1.54E-17,4.35E-16,8.27E-15,1.15E-13,1.25E-12,1.10E-11,8.12E-11,5.18E-10,2.91E-09,1.46E-08,6.64E-08,2.77E-07,1.07E-06,3.86E-06,1.31E-05,4.19E-05,0.000127168,0.00036852,0.001022519,0.002725726,0.007001417,0.017374218,0.041742794,0.097258237,0.219940525,0.482501442,1.023908621,2.087389764,4.035319564,7.249211768,11.81248227,17.15380646,22.21612916,26.17858064
H11,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05,1.08E-05
H12,1.38E-38,4.63E-31,1.17E-26,1.55E-23,4.11E-21,3.92E-19,1.85E-17,5.21E-16,9.90E-15,1.38E-13,1.49E-12,1.32E-11,9.73E-11,6.20E-10,3.48E-09,1.75E-08,7.96E-08,3.32E-07,1.28E-06,4.63E-06,1.57E-05,5.01E-05,0.000152303,0.000441359,0.001224628,0.00326452,0.008385592,0.020810324,0.050005263,0.116546367,0.263744277,0.579469821,1.233519321,2.530215053,4.947248114,9.058120871,15.17383959,22.78264659,30.48636483,36.88298954
